124	206206	2001-REMODEL EXISTING PLUMBING		(B) Alteration	MULTI-FAMILY DWELLING	JOHN KLASSEN INC
125	207207	replace meter base		(B) Alteration	GEN MERCHANDISE OR FOOD STORE &lt; 3500 SQ. FT.	JACKMAN ELECTRIC CO
126	208208	2008-INSTALL WATER HEATER		(B) Renovation	SINGLE FAMILY DWELLING	BAKER BROTHERS ROTOVISION
127	209209	INSTALLING A 6' -8' SOLID PRIVACY FENCE		(B) Alteration	SINGLE FAMILY DWELLING	S3 INNOVATIONS
128	210000	REMODEL OF ENTRANCE LOBBY, RECEPTION DESK & COMMON HALLWAYS		(B) Alteration	MULTI-FAMILY DWELLING	NICKEY L OATES CO
129	210042	1001-REMOVE EXISTING ROOF AND INSTALL NEW ROOF		(B) Alteration	MULTI-FAMILY DWELLING	KODIAK SERVICES, INC.
130	210210	FINISHOUT 4,025 SF OF OFFICE (MEDICAL) TO CREATE STE C860 (PREVIOUSLY A SHELL)		(B) Finish Out	OFFICE BUILDING	COMMERCIAL INTERIORS
131	211211	HVAC CHANGE OUT		(B) Alteration	SINGLE FAMILY DWELLING	WILLARD HEATING AND AIR CONDITIONING
132	212212	1115-INTERIOR REMODEL ONLY		(B) Renovation	OFFICE BUILDING	LEWIS COMMERCIAL GENERAL CONTRACTOR
133	214214	re-roof /re-deck		(B) Alteration	SINGLE FAMILY DWELLING	VANDEKIEFT ROOF & TILE
134	215215	RENEW GAS SERVICE		(B) Alteration	SINGLE FAMILY DWELLING	G H PLUMBING
135	216216	SERVICE RELEASE		(B) Alteration	MANUFACTURED HOME PARK	YES COMMUNITIES
136	217217	2004-SEWER RELAY		(B) Renovation	SINGLE FAMILY DWELLING	MR ROOTER PLUMBING
137	218218	MISC. INTERIOR ELECTRICAL REPAIRS FOR BUILDING 2925 PRINCE HALL SQUARE		(B) Alteration	MULTI-FAMILY DWELLING	WAIT MECHANICAL
138	219219	2008-INSTALL WATER HEATER		(B) Renovation	SINGLE FAMILY DWELLING	BAKER BROTHERS ROTOVISION
139	220000	4002-REPLACE OR MODIFY EXISTING HVAC		(B) Alteration	MULTI-FAMILY DWELLING	E.S.P. SERVICES
140	220044	4006-INSTALL TYPE I VENT-A-HOOD *		(B) Alteration	RESTAURANT WITHOUT DRIVE-IN SERVICE	ELI'S BUILDING MAINTENANCE
141	220220	3003-UPGRADE EXISTING ELECTRICAL SERVICE		(B) Renovation	SINGLE FAMILY DWELLING	A E A SOLUTION
142	221221	2003-GAS RELAY OR REPAIR WITH TEST		(B) Renovation	SINGLE FAMILY DWELLING	BURTON PLUMBING
143	222222	UPGRADE EXISTING SUPRESSION SYSTEM TO UL300 SYSTEM		(B) Alteration	RESTAURANT WITHOUT DRIVE-IN SERVICE	AAAA FIRE PROTECTION
144	223223	1115-INTERIOR REMODEL ONLY		(B) Renovation	COMMERCIAL AMUSEMENT (INSIDE)	NORTH PARK MANAGEMENT
145	224224	2000-INSTALL PLUMBING FOR CONCESSION STAND		(B) Alteration	FAIRGROUNDS	CLAYTON PLUMBING
146	225225	ADD 2ND STORY TO SFD		(G) Addition	SINGLE FAMILY DWELLING	ARLO BULLER CUSTOM HOMES
147	226226	2004-SEWER RELAY		(B) Alteration	SINGLE FAMILY DWELLING	OPNOX INC.
148	227227	3008-SERVICE RELEASE NO WORK		(B) Alteration	SINGLE FAMILY DWELLING	POWER CONNECTION
149	228228	1115-INTERIOR REMODEL ONLY		(B) Renovation	OFFICE BUILDING	K2 CONSTRUCTION, INC
150	229229	4006-INSTALL TYPE I VENT-A-HOOD *		(B) Alteration	RESTAURANT WITHOUT DRIVE-IN SERVICE	TEXAS VENTILATION
151	230000	1001-REMOVE EXISTING ROOF AND INSTALL NEW ROOF		(B) Alteration	SINGLE FAMILY DWELLING	WAYNE BOULE ROOFING
152	230046	1111-CONSTRUCT NEW SFD		(A) New Construction	SINGLE FAMILY DWELLING	WES MCKENZIE CUSTOM HOME, INC
153	230230	INTERIOR DEMO ONLY.		(B) Renovation	PERSONAL SERVICE USE	CLEM CONSTRUCTION CO
154	231231	4002-REPLACE OR MODIFY EXISTING HVAC		(B) Renovation	ACCESSORY BUILDING TO SINGLE FAMILY DWELLING	ECONOMY A/C & HEATING
155	232232	1111-CONSTRUCT NEW SFD		(A) New Construction	SINGLE FAMILY DWELLING	HAWKINS-WELWOOD HOMES
156	233233	2005-GAS TEST		(B) Alteration	SINGLE FAMILY DWELLING	ARS RESCUE ROOTER
157	238238					PLUMB-MERICA LLC
158	239239	PATIO	PATIO			LAKEVIEW TRUCKING AND LANDSCAPE SERVICES
159	240000	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			HAWTHORNE PLUMBING HEATING & COOLING
160	240048	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			YES AIR CONDITIONING & PLUMBING
161	240240	PATIO	PATIO			BEAT THE HEAT SOLAR SCREENS AND PATIO CO
162	241241	MASONRY WALL	MASONRY WALL			DAVE AND KIM HEBUREEN
163	242242	MASONRY WALL	MASONRY WALL			INTEGRITY MASONRY INC
164	243243	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			DELTA MECHANICAL INC
165	244244	SIGN - ILLUMINATED	SIGN - ILLUMINATED			DIAMOND HEAD SIGN CO. INC.
166	245245	APARTMENT BUILDING - PRODUCTION	APARTMENT BUILDING - PRODUCTION			AMPAC APARTMENTS LLC
167	246246	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			RESIDENTIAL SERVICE CENTER
168	247247	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			CARL'S A/C & SHEET METAL INC.
169	248248					TUFF SHED INC
170	249249	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			WATER HEATER MAN THE
171	250000	RESIDENTIAL BUILDING PLUMBING	RESIDENTIAL BUILDING PLUMBING			HOME SERVICE TEAM LLC
172	250050	RESIDENTIAL BUILDING REMODEL	RESIDENTIAL BUILDING REMODEL			YOUR CHOICE CONSTRUCTION INC
173	250250	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			B F S
174	251251	COMMERCIAL BUILDING REMODEL	COMMERCIAL BUILDING REMODEL			DURANGO CONSTRUCTION INC.
175	252252	RETAINING WALL	RETAINING WALL			HIRSCHI MASONRY LLC
176	253253	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			RAKEMAN PLUMBING
177	254254	RESIDENTIAL BUILDING PLUMBING	RESIDENTIAL BUILDING PLUMBING			HELIOCOL WEST
178	256256	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			DELTA MECHANICAL INC
179	258258	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			WATER HEATER MAN THE
180	259259	COMMERCIAL BUILDING ELECTRICAL	COMMERCIAL BUILDING ELECTRICAL			LIVEWIRE ELECTRIC LLC
181	260000	RESIDENTIAL BUILDING PLUMBING	RESIDENTIAL BUILDING PLUMBING			LAGUNA POOL & SPA INC.
182	260260	CARPORT COMMERCIAL - SITE SPECIFIC	CARPORT COMMERCIAL - SITE SPECIFIC			BAJA CONSTRUCTION CO. INC.
183	261261	COMMERCIAL BUILDING ELECTRICAL	COMMERCIAL BUILDING ELECTRICAL			PARNELL ELECTRIC
184	262262					ADVENTURE ELECTRIC
185	263263	COMMERCIAL BUILDING REMODEL	COMMERCIAL BUILDING REMODEL			COLLINS DEVELOPMENT INC
186	264264	CARPORT COMMERCIAL - SITE SPECIFIC	CARPORT COMMERCIAL - SITE SPECIFIC			SILVER STATE ORNAMENTAL IRON
187	265265	RETAINING WALL	RETAINING WALL			INTEGRITY MASONRY INC
188	267267	COMMERCIAL BUILDING ELECTRICAL	COMMERCIAL BUILDING ELECTRICAL			CRICKET COMMUNICATIONS INC.
189	268268	COMMERCIAL BUILDING ELECTRICAL	COMMERCIAL BUILDING ELECTRICAL			ADT SECURITY SERVICES INC.
190	269269	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			DYNAMIC PLUMBING SYSTEMS INC. OF NEVADA
191	270000	Replace HVAC system.	Heating & Cooling Permit-1-2 Family-Replacement			FELLOWSHIP REFRIGERATION
192	270054	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			DYNAMIC PLUMBING SYSTEMS INC. OF NEVADA
193	270270	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			PULTE BUILDING SYSTEMS L.L.C.
194	271271	RESIDENTIAL BUILDING COMPL - PRODUCTION	RESIDENTIAL BUILDING COMPL - PRODUCTION			KB HOME NEVADA INC.
195	272272	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			UNION PLUMBING COMPANY
196	273273	GRADING	GRADING			CITY OF HENDERSON
197	274274	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			DELTA MECHANICAL INC
198	275275	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			DYNAMIC PLUMBING SYSTEMS INC. OF NEVADA
199	276276	RESIDENTIAL BUILDING ELECTRICAL	RESIDENTIAL BUILDING ELECTRICAL			MOJAVE ELECTRIC
200	277277	MASONRY WALL	MASONRY WALL			SOUTHWEST MASONRY LLC
201	278278					HORIZON PIPELINE LLC
202	279279	PATIO	PATIO			PERFECT HOME PRODUCTS
203	280000	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			BEAM GARY W & JANETTE E
204	280056	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			FOCUS PLUMBING LLC
205	280280	RESIDENTIAL BUILDING ELECTRICAL	RESIDENTIAL BUILDING ELECTRICAL			INDUSTRIAL CONTROL SYSTEMS LLC
206	282282	RESIDENTIAL BUILDING REMODEL	RESIDENTIAL BUILDING REMODEL			FOUTZ L TRACY & LORI ANN
207	283283	PATIO	PATIO			PROFICIENT PATIO COVERS
208	284284					SOLO ELECTRIC INC
209	285285	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			RISSE MECHANICAL
210	286286	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			ZEEDYK RICHARD L & CINDY S
211	287287	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			IDEAL ELECTRICAL CONTRACTING INC.
212	288288	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			AN IDEAL SERVICES
213	289289	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			RENNA FAMILY TRUST
214	290000	RETROFIT AND REPAIR - PULTE	RETROFIT AND REPAIR - PULTE			PULTE BUILDING SYSTEMS L.L.C.
215	290058	RETROFIT AND REPAIR - PULTE	RETROFIT AND REPAIR - PULTE			PULTE BUILDING SYSTEMS L.L.C.
216	291291	SUBDIVISION WALL OR FENCE PERMIT	SUBDIVISION WALL OR FENCE PERMIT			CHAMPION MASONRY
217	292292	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			DYNAMIC PLUMBING SYSTEMS INC. OF NEVADA
218	293293	RESIDENTIAL BUILDING ELECTRICAL	RESIDENTIAL BUILDING ELECTRICAL			COMPREHENSIVE SYSTEMS INCORPORATED
219	294294					FOUR SEASONS HEATING INC
220	295295	RESIDENTIAL RETROFIT AND REPAIR	RESIDENTIAL RETROFIT AND REPAIR			DYNAMIC PLUMBING SYSTEMS INC. OF NEVADA
221	296296	RESIDENTIAL BUILDING ADDITION	RESIDENTIAL BUILDING ADDITION			MOORE J DOUGLAS & MICHELLE T
222	297297	CELLULAR TOWER SITE INCLUDING WALLS	CELLULAR TOWER SITE INCLUDING WALLS			BROKEN ARROW COMMUNICATIONS INC
223	298298	RESIDENTIAL BUILDING PLUMBING	RESIDENTIAL BUILDING PLUMBING			S B S CONSTRUCTION SERVICES OF NEVADA LL
224	299299	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			UNION PLUMBING COMPANY
225	300000	NEW SFD	RESIDENTIAL BUILDING	SINGLE FAM DWELLING		K HOVNANIAN HOMES
226	300060	1997 FLEETWOOD 28 X 56	Building/Residential Building/Dwelling-Mobile/NA			LAKEPOINTE CONSTRUCTION
227	300300	RESIDENTIAL BUILDING PLUMBING	RESIDENTIAL BUILDING PLUMBING			S B S CONSTRUCTION SERVICES OF NEVADA LL
228	301301	PROFESSIONAL OFFICE	PROFESSIONAL OFFICE			BANK WELLS FARGO N A
229	302302	RESIDENTIAL BUILDING PLUMBING	RESIDENTIAL BUILDING PLUMBING			S B S CONSTRUCTION SERVICES OF NEVADA LL
230	303303	CO- VIP INC	CO	OFFICE (BUSINESS)		G C A T S INVESTMENTS LLC
231	305305					GRAHAM COMPANY PLUMBING LLC
232	306306	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			DELTA MECHANICAL INC
233	307307					OVATION PLUMBING INC
234	308308	RESIDENTIAL BUILDING COMPLETE - CUSTOM	RESIDENTIAL BUILDING COMPLETE - CUSTOM			BUSH CONSTRUCTION
235	309309	MULTI FAMILY RESIDENTIAL ELECTRICAL	MULTI FAMILY RESIDENTIAL ELECTRICAL			PACIFIC ELECTRIC INC
236	310000	ACCESSORY BUILDING COMMERCIAL	ACCESSORY BUILDING COMMERCIAL			ACS
237	310062	COMMERCIAL BUILDING ELECTRICAL	COMMERCIAL BUILDING ELECTRICAL			DAVES ELECTRIC
238	310310	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			HAWTHORNE PLUMBING
239	311311	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			UNION PLUMBING COMPANY
240	312312	APPLIANCE REPLACEMENT	APPLIANCE REPLACEMENT			UNION PLUMBING COMPANY
241	313313	MASONRY WALL	MASONRY WALL			HIRSCHI MASONRY LLC
242	315315	REPLACE 4 CIRCUITS	Electrical	1 or 2 Family Dwelling	N/A	A-1 Electrical
243	316316	INSTALL 1 GAS INSERT - OSBORN VD201	Building/Historical/NA/NA			WASHINGTON ENERGY SERVICES
244	318318	ONE LAYER TEAR OFF, REDECK & INTALL STEEL STONE METAL ROOF	RESIDENTIAL BUILDING	ROOF		CENTENNIAL RE-ROOFING, INC.
245	320000	New installation	Heating & Cooling Permit-1-2 Family-New Install			FRANK POLLEYS HEATING AND AIR CONDITIONING LLC
246	320064	ADD GFRC CANOPY. (2' X 3' X 100') NO WORK TO COMMENCE UNTIL ONE TIME APPROVAL IS OBTAINED FOR GFRC SYSTEM	Bldg-Alter/Repair	Commercial	(16) Shopping Center	Adlin Construction
247	320320	REPAIR SEWER SLEAK BELOW SLAB	PLUMBING	SINGLE FAM DWELLING		ACCU FIND SLAB LEAK &
248	321321	FAMILY ROOM ADDITION TO EXISTING RESIDENCE - 17' X 20'	Building/Residential Building/Addition-Improvement/NA			NORTHBOUND CONSTRUCTION
249	322322	replace furnace	Heating & Cooling Permit-1-2 Family-Replacement			BRYANT HEATING & AIR CONDITIONING CO INC
250	323323	TEAR OFF ROOD AND REPLACE	RESIDENTIAL BUILDING	ROOF		JENKINS ROOFING
251	324324	Replacement of the ductwork located in the south half of the home. This is due to a fire	Heating & Cooling Permit-1-2 Family-Replacement			AIRMASTER HEATING & COOLING INC
252	325325	INSTALL WIRING FOR SPA/HOT TUB	ELECTRICAL	SWIMMING POOL/SPA		LOPEZ ELECTRIC
253	327327	Replace Gas Furnace, Air Conditioner & Coil	Heating & Cooling Permit-1-2 Family-Replacement			ROSE AIRE HEATING & COOLING LLC
254	328328					ALLWAY'S KEN'S HEATING
255	329329					COMFORT SPECIALISTS INC DBA BUILDER'S HE
256	330000	TEAR-OFF EXISTING B.U.R. INSTALL 3-PLY B.U.R. (26SQS.)	Bldg-Alter/Repair	1 or 2 Family Dwelling	(1) Dwelling - Single Family	Royal Roof Co
257	330066	REPAIR DRYWALL DAMAGED BY BROKEN WATER PIPE	Bldg-Alter/Repair	1 or 2 Family Dwelling	(1) Dwelling - Single Family	Rex Building And Design
258	330330	Replacement of gas furnace/General Service.	Heating & Cooling Permit-1-2 Family-Replacement			COMFORT PRO HEATING & COOLING LLC
259	331331					SYSTEMS PLUMBING LLC
260	332332	New A/C system only.	Heating & Cooling Permit-Non-Residential-Install-Existing Structure			DAVID PRICE
261	334334					FIRE ALARM SERVICES INC
262	335335	METER BASE REPAIR/SEE NOTES	ELECTRICAL	APARTMENT		ELECTRIC EXPRESS
263	336336	REPAIR DAMAGED SIDING, SHEET ROCK & WINDOW (SINGLE TRADE) C	PARENT			GUARDIAN CONSTRUCTION
264	337337	ALTERATION TYPE 1 - CONSTRUCTION EQUIPMENT - FENCE JOB FILED FOR EXISTING 2 STORY BUILDING REAR & VERTICAL ENTENTION. GET NEW C OF O.	ALTERATION		B - BUSINESS	PROFESSIONAL GRADE CONSTR
265	338338	New swimming pool and spa, standard plan #267.	Swimming-Pool/Spa	1 or 2 Family Dwelling	(20) Pool/Spa - Private	Symphony Pools Inc
266	339339	Premier Temp Pole Temp Pole	ELECTRICAL RESIDENTIAL NEW			PREMIER ELECTRIC, INC
267	340000	Dana Langfeldt Window replacement 4 openings - size for size	RESIDENTIAL WINDOW REPLACEMENT			PELLA PRODUCTS OF OMAHA AND LINCOLN
268	340340					STUBBLEFIELD THOMAS
269	341341	ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SIDEWALK-SHED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY	ALTERATION		COM - COMMERCIAL BUILDINGS - OLD CODE	PILKU CONSTRUCTION SERVIC
270	342342	James Countryman Replace A/C & Furnace BOSCH: -A/C 4 TON UNIT TA049-1VTC -HP200-1XM 19.2 KW HEATER -GEO 2 STAGE VARIABLE SPEED BLOWER DUCTWORK DRYER VENT EXHAUST FAN. 5/17/13-see mec-13-04022 for humidifier. per jo5/20/13-reinspec fee due. see mec-13-04022. PD FEE 5/21/13	RESIDENTIAL AIR CONDITIONING AIR DISTRIBUTION SYSTEMS			PINNACLE HTG & COOLING
271	343343	Replace A/C due to locked up compressor	Heating & Cooling Permit-Non-Residential-Replacement			BREEDLOVE DOBBS HEATING & AIR CONDITIONING
272	344344	premier new house new house	ELECTRICAL RESIDENTIAL NEW			PREMIER ELECTRIC, INC
273	345345	Retail	COMMERCIAL NEW TENANT FINISH			PROJECT ADVOCATES
274	347347	MAIN LEVEL 1521 SQ FT, UNFIN BASEMENT 1521 SQ FT, GAR ATT 528 SQ FT, APPROACH 32 FT	Plans Required - RESIDENTIAL HOMES AND DUPLEX			PRAIRIE HOMES INC
275	348348	hood installation hood installation / cdr # 346891 / reviewed under STR10-03931 / see comments for additional notes	Heating & Cooling Permit-Non-Residential-Install-Existing Structure			TODDS MECHANICAL SERVICE INC
276	349349	Replacement of existing ductwork for 7.5 ton cooling system w/ twinned heat units with new ductwork only.	Heating & Cooling Permit-Non-Residential-Replacement			MARC E COFFMAN
277	350000	installation-existing system/installation of ductwork/grilles/diffusers/exhaust fans/VAV box/dampers and demolition	Heating & Cooling Permit-Non-Residential-Install-Existing Structure			POYNTER SHEET METAL INC
278	350070	REPLACE WATER HEATER	Plumbing	1 or 2 Family Dwelling	N/A	WATER HEATERS ONLY, INC
279	350350					PROFESSIONAL BUILDING MOVERS INC
280	351351	ALTERATION TYPE 1 - CONSTRUCTION EQUIPMENT - FENCE CONSTRUCTION OF A TWO STORY ADDITION TO THE SIDE OF THE EXISTING HOUSE, RENOVATE THE EXISTING FIRST FLOOR AND CONVERT EXISTING ENCLOSED PORCH TO HABITABLE SPACE.	ALTERATION		R-3 - RESIDENTIAL: 1 & 2 FAMILY HOUSES	MARINER INDUSTRIES INC
281	352352	DeJa McCarther-Jackson Window Replacement 4 units, size for size	RESIDENTIAL WINDOW REPLACEMENT			PELLA PRODUCTS OF OMAHA AND LINCOLN
282	353353	Furnace rehook Furnace rehook	ELECTRICAL RESIDENTIAL EXISTING			PRIME ELECTRICAL SERVICES LLC
283	354354					FOUR SEASONS HEATING INC
284	356356	Replace dinning room diffusers	Heating & Cooling Permit-Non-Residential-Replacement			CROSSROADS AIR CONDITIONING CORP
285	357357	FURNACE CHANGE OUT AND INSTALL NEW GAS LINE	MECHANICAL	MECH CHANGE-OUT		VIGIL AIR
286	358358	GARAGE ADDITION	BUILDING			CLEARCUT CONSTRUCTION INC
287	359359	ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SCAFFOLD INSTALLATION OF TEMPORARY PIPE SCAFFOLD 80&#039; HIGH ORIGINATING OFF SHED FOR REMEDIAL REPAIRS AS PER PLANS.NO CHANGE IN USE, EGRESS OR OCCUPANCY. PIPE SCAFFOLD SHALL COMPLY WITH CHAPTER #33 OF 2008 THE NYC BUILDING CODE. SIDEWALK SHED FILED UNDER SEPARATE APPLICATION FOR PUBLIC SAFETY.	ALTERATION		H-2 - INSTITUTIONAL (INCAPACITATED)	METRO CONTRACTING NY, INC
288	360000	MARY OUR QUEEN CATHOLIC CHURCH SCHOOL	COMMERCIAL PLUMBING			OMAHA PLUMBING CO INC
289	360360	Ktichen and bath remodeling. Unit 201.	Plumbing	Apartment	N/A	Iglehart Construction
290	361361	NEW 6 UNIT APARTMENT HOUSE	Electrical	Apartment	N/A	Moday Electrical Service Inc
291	363363		Permits/BUILDING/MISCELLANEOUS/STREET OBSTRUCTION			OPUS DESIGN BUILD LLC
292	364364	200amp service upgrade with 2 100amp subpanels	Electrical	1 or 2 Family Dwelling	N/A	American Electrical
293	366366	SCREEN PORCH & DECKS	BUILDING			KING CONSTRUCTION
294	368368	ADDITION AND RENOVATION	BUILDING			ALLIANCE CONSTRUCTION, INC
295	368423	2010-2011 WATERMAIN REPLACEMENT PROJECT	CAP IMPR PROJ	WATER MAIN EXT		CASEY CONSTRUCTION
296	368571	Willow Street Project	CAP IMPR PROJ	OVERLAY/SEAL COAT		Joseph J Albanese, Inc
297	369369	"REMOVE EXISTING ROOFING MATERIAL & HAUL AWAY. INSTALL 1/2"" PLYWOOD. INSTALL 30YR CLASS 'A' SHINGLES."	Bldg-Alter/Repair	1 or 2 Family Dwelling	(1) Dwelling - Single Family	Sunrise Roofing
298	370000	SUPPLEMENTAL PERMIT TO REMODEL 2 BATHROOMS. INSTALL CABINETS, COUNTERTOPS, REPAIR DRYWALL, TILE, REPLACE TUBS, TOILETS, LAVS. VALUATION TO BE VERIFIED BY FIELD INSPECTOR.	Bldg-Alter/Repair	1 or 2 Family Dwelling	(1) Dwelling - Single Family	J S Electric & Construction Inc
299	370370	ADD (OPEN) CARPORT TO EXISTING HOUSE 630 SQ FT	Building/Residential Building/Addition-Improvement/NA			BRENNA, ROBIN
300	371371	COMMERCIAL ABANDONMENT/DISCONNECT...EMRG. CONTACT: MICHAEL O'ROURKE #(513) 616-1710	Permits/Sewer Connection/NA/NA			O ROURKE WRECKING CO
301	372372					VERTICAL ELECTRIC INC
302	373373	Water Heater Install	Plumbing	1 or 2 Family Dwelling	N/A	All Star Water Heaters & Plumbing
303	374374					COLORADO SUPERIOR ROOFING & CONSTRUCTION
304	375375	ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - OTHER INSTALLATION OF A SIGNLE 7000 LB CAPACITY PERSONNEL/MATERIAL HOIST DURING NEW BUILDING CONSTRUCTION, FILED SEPARATELY UNDER APPLICATION # 104799648. HOIST SHALL COMPLY WITH CHAPTER #33 OF THE 2008 CODE. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION. ELEVATOR APPLICATION SUBMITTED SEPARATELY TO ELEVATOR DIVISION.	ALTERATION		R-2 - RESIDENTIAL: APARTMENT HOUSES	ATLANTIC HOISTING & SCAFF
305	377377	ALTERATION TYPE 2 - CONSTRUCTION EQUIPMENT - FENCE REFURBISHING EXISTING RETAIL STORE AS PER PLAN.NEW ROOF TOP HVAC UNIT, NEW STOREFRONT, AND INSTALLATION OF NEW ADA COMPLYING TOILET WITH TWO FIXTURES AS PER PLAN. NO CHANGE IN USE, OCCUPANCEY, OR MEANS OF REGRESS UNDER THIS APPLICATION.	ALTERATION		COM - COMMERCIAL BUILDINGS - OLD CODE	MRMD NY CORP
306	378133	ELEC SVC UPGRADE - 100 AMP	HISTORICAL PERMIT			BROWNING GREG
307	378378	ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SIDEWALK-SHED INSTALLATION OF SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY. WORK SHALL COMPLY WITH 2008 BUILDING CODE CHAPTER 33	ALTERATION		J-2 - RESIDENTIAL APT HOUSE	EVEREST SCAFFOLDING INC
308	379248	PF TO EXSTG MH	PERMANENT FOUNDATION			PERMA-BRACE CONSTRUCTION
309	379268	PF TO EXSTG MH	PERMANENT FOUNDATION			PERMA-BRACE CONSTRUCTION
310	379279	PF TO EXSTG MH	PERMANENT FOUNDATION			PERMA-BRACE CONSTRUCTION
311	379298	PF TO EXSTG MH	PERMANENT FOUNDATION			PERMA-BRACE CONSTRUCTION
312	379309	PF TO EXSTG MH	PERMANENT FOUNDATION			PERMA-BRACE CONSTRUCTION
313	379372	PF TO EXSTG MH	PERMANENT FOUNDATION			PERMA-BRACE CONSTRUCTION
314	379379	SUPPLEMENTAL TO PERMIT NO.: 07048-10000-01697 TO RELOCATE POLE SIGN TO NEW LOCATION PER APPROVED PLAN. SAMER SIZE AND TYPE. REVISION TO PARKING LAY-OUT UNDER PERMIT NO.: 08026-10001-00019.	Sign	Onsite	(19) Pole Sign	B K Signs Inc
315	380000	SC PORCH, REPLACE FRONT PORCH	BUILDING			ALLIANCE BUILDING & DEVELOPMEN
316	380076	GRADING	FLOOD PLAIN			KENNETH WEST, INC
317	380380	PERM. FOUNDATION TO EXISTING MOBILEHOME	HISTORICAL PERMIT			BROWN WENDY L
318	381381	DETACHED GARAGE WITH STORAGE & BATH ABOVE	Building/Residential Building/Addition-Improvement/NA			GILLILAND, RANDY
319	382382		Permits/ELECTRICAL/COMMERCIAL/ELECTRICAL			NATIONAL ELECTRIC COMPANY
320	383383	INSTALL (1) FIREPLACE INSERT - HEATILATOR GB125	Building/Mechanical/Residential/NA			WASHINGTON ENERGY SERVICES
321	384384	ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SIDEWALK-SHED INSTALLATION OF SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE NYC 2008 BUILDING CODE. NO STORAGE ON SIDEWALK SHED.	ALTERATION		RES - RESID. BLDG - OLD CODE	GUL & G CONSTR. CORP
322	384815	PF TO EXSTG MH	PERMANENT FOUNDATION			KEVIN M. BROWN A LICENSED CO
323	385385	ALTERATION TYPE 3 - CONSTRUCTION EQUIPMENT - SIDEWALK-SHED INSTALLATION OF HEAVY DUTY SIDEWALK SHED APPROXIMATELY 75 L.F AS PER PLANS. DURING REMEDIAL REPAIRS. WORK TO COMPLY WITH NEW YORK CITY BUILDING CODE 2008,CHAPTER 33.NO CHANGES IN USE,EGRESS OR OCCUPANCY.	ALTERATION		COM - COMMERCIAL BUILDINGS - OLD CODE	COLGATE ENTERPRISE CORP
